activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts,Arts & Entertainment,Colleges & Universities,Eating,Nightlife Spots,Outdoors & Recreation,Professional & Other Places,Residences,Shopping,Travel & Transport
10483,Bond Street,12,13,1,AW,4,94,27,326,92,30,596,54,623,121
10484,Bond Street,14,15,1,AW,4,94,27,318,92,30,595,54,622,121
10722,Covent Garden,14,15,1,AW,4,150,56,756,192,48,562,39,574,228
10876,Bond Street,13,14,1,AW,4,93,27,211,35,30,595,54,623,121
11352,Covent Garden,12,13,1,AW,4,151,56,756,192,48,562,39,574,228
11569,Covent Garden,14,15,1,AW,4,151,56,756,192,48,562,39,574,228
2815,Bond Street,14,15,1,AW,4,93,27,210,35,30,595,54,623,121
3168,Bond Street,14,15,1,AW,4,83,26,313,92,30,580,54,592,120
3956,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
3050,Covent Garden,18,20,2,AW,4,150,56,756,192,48,562,39,574,228
2678,Covent Garden,17,19,2,AW,4,150,56,756,192,48,562,39,574,228
3456,Bond Street,14,15,1,AW,4,83,26,313,92,30,580,54,592,120
3237,Bond Street,13,14,1,AW,4,94,27,326,92,30,596,54,623,121
3195,Bond Street,18,20,2,AW,4,94,27,318,92,30,595,54,622,121
3007,Covent Garden,14,15,1,AW,4,150,56,756,192,48,562,39,574,228
3623,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
3810,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
2705,Bond Street,17,19,2,AW,4,83,26,313,92,30,580,54,592,120
4154,Bond Street,14,15,1,AW,4,94,27,326,92,30,596,54,623,121
4046,Bond Street,13,14,1,AW,4,94,27,326,92,30,596,54,623,121
3995,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
4202,Bond Street,17,19,2,AW,4,83,26,313,92,30,580,54,592,120
3342,Bond Street,13,14,1,AW,4,93,27,211,35,30,595,54,623,121
3358,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
3258,Bond Street,17,19,2,AW,4,94,27,318,92,30,595,54,622,121
3788,Bond Street,14,15,1,AW,4,94,27,318,92,30,595,54,622,121
3851,Bond Street,13,14,1,AW,4,94,27,326,92,30,596,54,623,121
3164,Covent Garden,18,20,2,AW,4,150,56,756,192,48,562,39,574,228
3729,Bond Street,17,19,2,AW,4,93,27,211,35,30,595,54,623,121
4227,Covent Garden,14,15,1,AW,4,151,56,756,192,48,562,39,574,228
3529,Covent Garden,13,14,1,AW,4,151,56,756,192,48,562,39,574,228
1024,Bond Street,17,19,2,AW,4,93,27,210,35,30,595,54,623,121
1262,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
1264,Tottenham Court Road,13,14,1,AW,4,161,136,843,173,42,548,42,634,168
1273,Piccadilly Circus,18,20,2,AW,4,152,13,300,37,53,441,12,558,131
1294,Piccadilly Circus,17,19,2,AW,4,156,12,702,168,53,442,12,592,132
1440,Tottenham Court Road,15,17,2,AW,4,89,62,742,177,42,61,42,497,164
1938,Tottenham Court Road,11,13,2,AW,4,89,62,742,177,42,61,42,497,164
1955,Bond Street,11,13,2,AW,4,23,17,262,94,28,168,54,471,120
2058,Piccadilly Circus,11,13,2,AW,4,137,12,690,171,53,432,12,570,126
2115,Bond Street,14,15,1,AW,4,83,26,313,92,30,580,54,592,120
2125,Tottenham Court Road,13,14,1,AW,4,157,141,373,32,42,547,42,593,167
2175,Tottenham Court Road,18,20,2,AW,4,157,141,370,32,42,547,42,593,167
2179,Tottenham Court Road,17,19,2,AW,4,160,136,521,58,42,547,42,633,168
2180,Tottenham Court Road,14,15,1,AW,4,161,136,830,174,42,546,42,634,168
2183,Tottenham Court Road,13,14,1,AW,4,160,136,521,58,42,547,42,633,168
2189,Tottenham Court Road,17,20,3,AW,4,157,141,370,32,42,547,42,593,167
2196,Tottenham Court Road,14,15,1,AW,4,160,141,526,58,43,547,42,633,168
2207,Tottenham Court Road,13,14,1,AW,4,157,141,373,32,42,547,42,593,167
2790,Piccadilly Circus,13,14,1,AW,4,156,12,695,169,53,442,12,592,132
2796,Tottenham Court Road,18,20,2,AW,4,143,109,821,173,42,521,42,617,164
2869,Tottenham Court Road,13,14,1,AW,4,89,62,742,177,42,61,42,497,164
2993,Tottenham Court Road,18,20,2,AW,4,161,136,830,174,42,546,42,634,168
3025,Piccadilly Circus,15,17,2,AW,4,87,2,646,175,51,66,12,448,126
3166,Piccadilly Circus,11,13,2,AW,4,156,12,702,168,53,442,12,592,132
3191,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
3434,Tottenham Court Road,12,13,1,AW,4,89,62,742,177,42,61,42,497,164
3436,Tottenham Court Road,14,15,1,AW,4,89,62,742,177,42,61,42,497,164
3463,Tottenham Court Road,14,15,1,AW,4,160,136,521,58,42,547,42,633,168
3520,Tottenham Court Road,15,17,2,AW,4,89,62,742,177,42,61,42,497,164
3737,Tottenham Court Road,11,13,2,AW,4,161,136,829,173,42,546,42,634,168
3780,Piccadilly Circus,14,15,1,AW,4,154,13,426,61,53,441,12,590,132
3783,Piccadilly Circus,13,14,1,AW,4,152,13,300,37,53,441,12,558,131
3784,Piccadilly Circus,18,20,2,AW,4,152,13,300,37,53,441,12,558,131
3785,Piccadilly Circus,17,19,2,AW,4,156,12,702,168,53,442,12,592,132
3912,Tottenham Court Road,19,21,2,AW,4,89,62,742,177,42,61,42,497,164
4089,Covent Garden,16,18,2,AW,4,170,66,760,193,48,601,39,600,233
4426,Covent Garden,16,18,2,AW,4,150,56,756,192,48,562,39,574,228
4725,Bond Street,14,15,1,AW,4,23,17,262,92,28,168,54,471,120
4727,Bond Street,13,14,1,AW,4,23,17,262,92,28,168,54,471,120
4748,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
4784,Covent Garden,17,19,2,AW,4,150,56,756,192,48,562,39,574,228
5033,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
5056,Tottenham Court Road,18,20,2,AW,4,161,136,829,173,42,546,42,634,168
5057,Tottenham Court Road,17,19,2,AW,4,142,109,820,173,42,521,42,617,164
5091,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
5411,Goodge Street,13,14,1,AW,4,108,223,486,109,34,636,59,459,139
5553,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
5557,Bond Street,17,19,2,AW,4,94,27,326,92,30,596,54,623,121
5907,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
5940,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
6103,Piccadilly Circus,18,20,2,AW,4,154,12,422,61,53,441,12,590,132
6230,Covent Garden,17,19,2,AW,4,150,56,756,192,48,562,39,574,228
6310,Holborn,17,19,2,AW,4,108,144,310,34,33,599,48,436,188
6330,Tottenham Court Road,14,15,1,AW,4,143,109,821,173,42,521,42,617,164
6381,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
6902,Piccadilly Circus,17,19,2,AW,4,154,13,426,61,53,441,12,590,132
7048,Tottenham Court Road,19,21,2,AW,4,89,62,742,177,42,61,42,497,164
7077,Piccadilly Circus,16,18,2,AW,4,136,12,688,168,53,432,12,570,126
7113,Covent Garden,16,18,2,AW,4,170,66,761,193,48,601,39,600,233
7150,Charing Cross,14,15,1,AW,4,136,17,235,33,43,339,15,427,189
7156,Bond Street,13,14,1,AW,4,83,26,313,92,30,580,54,592,120
7157,Bond Street,18,20,2,AW,4,94,27,318,92,30,595,54,622,121
7352,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
7361,Tottenham Court Road,13,14,1,AW,4,161,136,830,174,42,546,42,634,168
7369,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
7379,Bond Street,17,19,2,AW,4,94,27,326,92,30,596,54,623,121
7388,Tottenham Court Road,12,15,3,AW,4,142,109,820,173,42,521,42,617,164
7497,Piccadilly Circus,12,15,3,AW,4,137,12,690,171,53,432,12,570,126
7563,Covent Garden,17,20,3,AW,4,169,67,357,43,48,601,39,578,232
7574,Bond Street,12,15,3,AW,4,94,27,326,92,30,596,54,623,121
7734,Bond Street,12,15,3,AW,4,23,17,262,92,28,168,54,471,120
7809,Goodge Street,17,20,3,AW,4,106,232,347,31,35,635,59,458,139
7812,Bond Street,12,15,3,AW,4,83,26,313,92,30,580,54,592,120
8008,Piccadilly Circus,12,15,3,AW,4,156,12,695,169,53,442,12,592,132
8223,Piccadilly Circus,17,20,3,AW,4,156,12,694,168,53,442,12,592,132
8225,Bond Street,19,21,2,AW,4,23,17,262,94,28,168,54,471,120
8291,Tottenham Court Road,16,18,2,AW,4,89,62,742,173,42,61,42,497,164
8293,Tottenham Court Road,16,18,2,AW,4,89,62,742,173,42,61,42,497,164
8357,Tottenham Court Road,14,15,1,AW,4,157,141,370,32,42,547,42,593,167
8513,Tottenham Court Road,13,14,1,AW,4,161,136,843,173,42,548,42,634,168
8566,Tottenham Court Road,18,20,2,AW,4,89,62,742,177,42,61,42,497,164
8582,Tottenham Court Road,17,19,2,AW,4,161,136,830,174,42,546,42,634,168
8652,Tottenham Court Road,15,17,2,AW,4,89,62,742,177,42,61,42,497,164
8658,Tottenham Court Road,14,15,1,AW,4,160,136,521,58,42,547,42,633,168
8659,Tottenham Court Road,13,14,1,AW,4,160,136,521,58,42,547,42,633,168
8661,Tottenham Court Road,18,20,2,AW,4,160,136,521,58,42,547,42,633,168
8663,Tottenham Court Road,17,19,2,AW,4,160,136,521,58,42,547,42,633,168
8699,Tottenham Court Road,12,15,3,AW,4,143,109,821,173,42,521,42,617,164
8700,Tottenham Court Road,14,15,1,AW,4,160,141,526,58,43,547,42,633,168
8763,Bond Street,13,14,1,AW,4,83,26,313,92,30,580,54,592,120
8815,Piccadilly Circus,18,20,2,AW,4,154,12,422,61,53,441,12,590,132
8857,Bond Street,17,19,2,AW,4,93,27,205,35,30,594,54,622,121
9052,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
9144,Bond Street,14,15,1,AW,4,93,27,211,35,30,595,54,623,121
9145,Bond Street,13,14,1,AW,4,83,26,313,92,30,580,54,592,120
9189,Covent Garden,18,20,2,AW,4,170,66,765,193,48,602,39,600,233
9308,Bond Street,17,19,2,AW,4,94,27,318,92,30,595,54,622,121
9414,Tottenham Court Road,12,15,3,AW,4,89,62,742,173,42,61,42,497,164
9417,Tottenham Court Road,14,15,1,AW,4,157,141,370,32,42,547,42,593,167
9420,Tottenham Court Road,13,14,1,AW,4,142,109,820,173,42,521,42,617,164
9423,Tottenham Court Road,18,20,2,AW,4,161,136,843,173,42,548,42,634,168
9444,Tottenham Court Road,17,19,2,AW,4,160,141,526,58,43,547,42,633,168
9675,Covent Garden,14,15,1,AW,4,170,66,760,193,48,601,39,600,233
9679,Covent Garden,13,14,1,AW,4,170,66,765,193,48,602,39,600,233
9758,Tottenham Court Road,18,20,2,AW,4,161,136,830,174,42,546,42,634,168
9779,Piccadilly Circus,17,19,2,AW,4,156,12,702,168,53,442,12,592,132
9782,Covent Garden,14,15,1,AW,4,170,67,460,67,48,602,39,601,233
9894,Tottenham Court Road,13,14,1,AW,4,161,136,843,173,42,548,42,634,168
10002,Tottenham Court Road,17,19,2,AW,4,143,109,821,173,42,521,42,617,164
10050,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
10171,Bond Street,14,15,1,AW,4,23,17,262,92,28,168,54,471,120
10483,Bond Street,13,14,1,AW,4,94,27,326,92,30,596,54,623,121
10484,Bond Street,18,20,2,AW,4,94,27,318,92,30,595,54,622,121
10494,Tottenham Court Road,17,19,2,AW,4,142,109,820,173,42,521,42,617,164
10497,Holborn,13,14,1,AW,4,108,144,310,34,33,599,48,436,188
10704,Covent Garden,18,20,2,AW,4,170,67,460,67,48,602,39,601,233
10722,Covent Garden,17,19,2,AW,4,150,56,756,192,48,562,39,574,228
10733,Covent Garden,14,15,1,AW,4,170,66,457,67,48,602,39,600,233
10756,Piccadilly Circus,13,14,1,AW,4,156,12,695,169,53,442,12,592,132
10784,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
10811,Bond Street,17,19,2,AW,4,23,17,262,94,28,168,54,471,120
10839,Piccadilly Circus,11,13,2,AW,4,156,12,695,169,53,442,12,592,132
10876,Bond Street,15,17,2,AW,4,93,27,211,35,30,595,54,623,121
11238,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
11273,Tottenham Court Road,13,14,1,AW,4,161,136,843,173,42,548,42,634,168
11352,Covent Garden,18,20,2,AW,4,151,56,756,192,48,562,39,574,228
11366,Tottenham Court Road,17,19,2,AW,4,161,136,830,174,42,546,42,634,168
11367,Tottenham Court Road,18,20,2,AW,4,161,136,843,173,42,548,42,634,168
11428,Holborn,14,15,1,AW,4,108,144,310,34,33,599,48,436,188
11442,Piccadilly Circus,13,14,1,AW,4,156,12,695,169,53,442,12,592,132
11481,Piccadilly Circus,18,20,2,AW,4,154,13,426,61,53,441,12,590,132
11497,Piccadilly Circus,17,19,2,AW,4,137,12,690,171,53,432,12,570,126
11498,Piccadilly Circus,13,14,1,AW,4,156,12,702,168,53,442,12,592,132
11519,Bond Street,14,15,1,AW,4,23,17,262,92,28,168,54,471,120
11569,Covent Garden,13,14,1,AW,4,151,56,756,192,48,562,39,574,228
11728,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
11731,Piccadilly Circus,17,19,2,AW,4,156,12,702,168,53,442,12,592,132
11732,Piccadilly Circus,18,20,2,AW,4,154,13,426,61,53,441,12,590,132
11733,Piccadilly Circus,14,15,1,AW,4,156,12,702,168,53,442,12,592,132
11734,Piccadilly Circus,13,14,1,AW,4,156,12,702,168,53,442,12,592,132
11790,Covent Garden,18,20,2,AW,4,169,67,355,43,48,601,39,578,232
11792,Piccadilly Circus,17,19,2,AW,4,152,13,300,37,53,441,12,558,131
11793,Piccadilly Circus,14,15,1,AW,4,136,12,688,168,53,432,12,570,126
2815,Bond Street,18,22,4,AW,4,93,27,210,35,30,595,54,623,121
3120,Tottenham Court Road,17,19,2,AW,4,161,136,843,173,42,548,42,634,168
3785,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
3866,Piccadilly Circus,13,14,1,AW,4,152,13,300,37,53,441,12,558,131
4421,Piccadilly Circus,18,20,2,AW,4,156,12,702,168,53,442,12,592,132
3975,Tottenham Court Road,17,19,2,AW,4,89,62,742,177,42,61,42,497,164
3795,Tottenham Court Road,11,13,2,AW,4,89,62,742,177,42,61,42,497,164
4043,Bond Street,15,17,2,AW,4,23,17,262,94,28,168,54,471,120
4150,Piccadilly Circus,11,13,2,AW,4,137,12,690,171,53,432,12,570,126
3168,Bond Street,15,17,2,AW,4,83,26,313,92,30,580,54,592,120
3675,Tottenham Court Road,14,15,1,AW,4,157,141,373,32,42,547,42,593,167
2438,Tottenham Court Road,14,15,1,AW,4,157,141,370,32,42,547,42,593,167
2704,Tottenham Court Road,13,14,1,AW,4,157,141,370,32,42,547,42,593,167
2752,Tottenham Court Road,18,20,2,AW,4,160,136,521,58,42,547,42,633,168
2764,Tottenham Court Road,17,19,2,AW,4,160,136,521,58,42,547,42,633,168
3193,Tottenham Court Road,14,15,1,AW,4,161,136,830,174,42,546,42,634,168
3293,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
3322,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
2017,Bond Street,13,14,1,AW,4,83,26,313,92,30,580,54,592,120
3291,Piccadilly Circus,18,20,2,AW,4,156,12,695,169,53,442,12,592,132
3563,Tottenham Court Road,13,14,1,AW,4,89,62,742,177,42,61,42,497,164
4084,Tottenham Court Road,18,20,2,AW,4,161,136,830,174,42,546,42,634,168
4320,Piccadilly Circus,17,19,2,AW,4,87,2,646,175,51,66,12,448,126
3849,Piccadilly Circus,14,15,1,AW,4,156,12,702,168,53,442,12,592,132
3956,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
3850,Tottenham Court Road,18,20,2,AW,4,89,62,742,177,42,61,42,497,164
4104,Tottenham Court Road,17,19,2,AW,4,89,62,742,177,42,61,42,497,164
2925,Tottenham Court Road,16,18,2,AW,4,160,136,521,58,42,547,42,633,168
3655,Tottenham Court Road,15,17,2,AW,4,89,62,742,177,42,61,42,497,164
3428,Tottenham Court Road,13,14,1,AW,4,161,136,829,173,42,546,42,634,168
3687,Piccadilly Circus,12,13,1,AW,4,152,13,300,37,53,441,12,558,131
3768,Piccadilly Circus,14,15,1,AW,4,152,13,300,37,53,441,12,558,131
4169,Piccadilly Circus,14,15,1,AW,4,154,13,426,61,53,441,12,590,132
4216,Piccadilly Circus,13,14,1,AW,4,156,12,702,168,53,442,12,592,132
3429,Tottenham Court Road,12,13,1,AW,4,89,62,742,177,42,61,42,497,164
2599,Covent Garden,14,15,1,AW,4,170,66,760,193,48,601,39,600,233
3050,Covent Garden,14,15,1,AW,4,150,56,756,192,48,562,39,574,228
2681,Bond Street,13,14,1,AW,4,23,17,262,92,28,168,54,471,120
2816,Bond Street,12,13,1,AW,4,23,17,262,92,28,168,54,471,120
3825,Tottenham Court Road,14,15,1,AW,4,157,141,373,32,42,547,42,593,167
2678,Covent Garden,14,15,1,AW,4,150,56,756,192,48,562,39,574,228
4085,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
2926,Tottenham Court Road,12,13,1,AW,4,142,109,820,173,42,521,42,617,164
3055,Tottenham Court Road,14,15,1,AW,4,161,136,829,173,42,546,42,634,168
4061,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
3163,Goodge Street,13,14,1,AW,4,108,223,486,109,34,636,59,459,139
3456,Bond Street,12,13,1,AW,4,83,26,313,92,30,580,54,592,120
3237,Bond Street,14,15,1,AW,4,94,27,326,92,30,596,54,623,121
3134,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
3195,Bond Street,13,14,1,AW,4,94,27,318,92,30,595,54,622,121
2713,Piccadilly Circus,12,13,1,AW,4,154,12,422,61,53,441,12,590,132
3007,Covent Garden,14,15,1,AW,4,150,56,756,192,48,562,39,574,228
3399,Tottenham Court Road,14,15,1,AW,4,143,109,821,173,42,521,42,617,164
4105,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
4082,Piccadilly Circus,15,19,4,AW,4,154,13,426,61,53,441,12,590,132
3922,Tottenham Court Road,14,15,1,AW,4,89,62,742,177,42,61,42,497,164
3306,Covent Garden,16,18,2,AW,4,170,66,761,193,48,601,39,600,233
2877,Bond Street,13,14,1,AW,4,23,17,262,92,28,168,54,471,120
3623,Bond Street,12,13,1,AW,4,94,27,318,92,30,595,54,622,121
3810,Bond Street,14,15,1,AW,4,83,26,313,92,30,580,54,592,120
4321,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
3935,Tottenham Court Road,13,14,1,AW,4,161,136,830,174,42,546,42,634,168
2705,Bond Street,12,13,1,AW,4,83,26,313,92,30,580,54,592,120
4154,Bond Street,14,15,1,AW,4,94,27,326,92,30,596,54,623,121
3374,Tottenham Court Road,14,15,1,AW,4,142,109,820,173,42,521,42,617,164
4278,Piccadilly Circus,13,14,1,AW,4,137,12,690,171,53,432,12,570,126
3087,Covent Garden,12,13,1,AW,4,169,67,357,43,48,601,39,578,232
4046,Bond Street,14,15,1,AW,4,94,27,326,92,30,596,54,623,121
2965,Bond Street,14,15,1,AW,4,23,17,262,92,28,168,54,471,120
3684,Goodge Street,13,14,1,AW,4,106,232,347,31,35,635,59,458,139
3995,Bond Street,12,13,1,AW,4,83,26,313,92,30,580,54,592,120
3025,Piccadilly Circus,14,15,1,AW,4,156,12,695,169,53,442,12,592,132
2873,Piccadilly Circus,14,15,1,AW,4,156,12,694,168,53,442,12,592,132
3996,Bond Street,11,13,2,AW,4,23,17,262,94,28,168,54,471,120
2368,Tottenham Court Road,11,13,2,AW,4,89,62,742,173,42,61,42,497,164
3083,Tottenham Court Road,15,17,2,AW,4,89,62,742,173,42,61,42,497,164
3532,Tottenham Court Road,15,19,4,AW,4,161,136,843,173,42,548,42,634,168
4265,Tottenham Court Road,13,14,1,AW,4,89,62,742,177,42,61,42,497,164
3156,Tottenham Court Road,18,20,2,AW,4,161,136,830,174,42,546,42,634,168
2558,Tottenham Court Road,13,14,1,AW,4,160,136,521,58,42,547,42,633,168
2571,Tottenham Court Road,18,20,2,AW,4,160,136,521,58,42,547,42,633,168
2606,Tottenham Court Road,14,15,1,AW,4,160,136,521,58,42,547,42,633,168
3565,Tottenham Court Road,14,15,1,AW,4,89,62,742,177,42,61,42,497,164
4283,Tottenham Court Road,13,14,1,AW,4,160,141,526,58,43,547,42,633,168
4491,Tottenham Court Road,18,20,2,AW,4,143,109,821,173,42,521,42,617,164
4202,Bond Street,18,20,2,AW,4,83,26,313,92,30,580,54,592,120
2851,Piccadilly Circus,14,15,1,AW,4,154,12,422,61,53,441,12,590,132
2217,Bond Street,13,14,1,AW,4,93,27,205,35,30,594,54,622,121
3273,Tottenham Court Road,17,20,3,AW,4,157,141,373,32,42,547,42,593,167
3342,Bond Street,18,20,2,AW,4,93,27,211,35,30,595,54,623,121
3358,Bond Street,14,15,1,AW,4,83,26,313,92,30,580,54,592,120
3618,Covent Garden,13,14,1,AW,4,170,66,765,193,48,602,39,600,233
3258,Bond Street,18,20,2,AW,4,94,27,318,92,30,595,54,622,121
2547,Tottenham Court Road,17,19,2,AW,4,142,109,820,173,42,521,42,617,164
2767,Tottenham Court Road,18,20,2,AW,4,89,62,742,173,42,61,42,497,164
2788,Tottenham Court Road,14,15,1,AW,4,157,141,370,32,42,547,42,593,167
4018,Tottenham Court Road,13,14,1,AW,4,161,136,843,173,42,548,42,634,168
3809,Tottenham Court Road,18,20,2,AW,4,160,141,526,58,43,547,42,633,168
2857,Covent Garden,17,19,2,AW,4,170,66,760,193,48,601,39,600,233
3685,Covent Garden,18,20,2,AW,4,170,66,765,193,48,602,39,600,233
3414,Tottenham Court Road,18,20,2,AW,4,161,136,830,174,42,546,42,634,168
3372,Piccadilly Circus,17,19,2,AW,4,156,12,702,168,53,442,12,592,132
3426,Covent Garden,18,20,2,AW,4,170,67,460,67,48,602,39,601,233
3138,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
2525,Bond Street,17,19,2,AW,4,83,26,313,92,30,580,54,592,120
2670,Bond Street,18,20,2,AW,4,23,17,262,92,28,168,54,471,120
2779,Tottenham Court Road,18,20,2,AW,4,142,109,820,173,42,521,42,617,164
3788,Bond Street,17,19,2,AW,4,94,27,318,92,30,595,54,622,121
3851,Bond Street,18,20,2,AW,4,94,27,326,92,30,596,54,623,121
3670,Covent Garden,14,15,1,AW,4,170,67,460,67,48,602,39,601,233
3164,Covent Garden,13,14,1,AW,4,150,56,756,192,48,562,39,574,228
3036,Covent Garden,18,20,2,AW,4,170,66,457,67,48,602,39,600,233
4401,Piccadilly Circus,17,19,2,AW,4,156,12,695,169,53,442,12,592,132
3486,Tottenham Court Road,18,20,2,AW,4,157,141,373,32,42,547,42,593,167
3828,Bond Street,19,21,2,AW,4,23,17,262,94,28,168,54,471,120
4123,Piccadilly Circus,16,18,2,AW,4,156,12,695,169,53,442,12,592,132
3729,Bond Street,16,18,2,AW,4,93,27,211,35,30,595,54,623,121
4083,Piccadilly Circus,18,22,4,AW,4,156,12,695,169,53,442,12,592,132
2890,Tottenham Court Road,14,15,1,AW,4,161,136,843,173,42,548,42,634,168
4227,Covent Garden,13,14,1,AW,4,151,56,756,192,48,562,39,574,228
3167,Tottenham Court Road,18,20,2,AW,4,161,136,843,173,42,548,42,634,168
3341,Tottenham Court Road,17,19,2,AW,4,161,136,830,174,42,546,42,634,168
3192,Piccadilly Circus,18,20,2,AW,4,156,12,695,169,53,442,12,592,132
3672,Piccadilly Circus,18,22,4,AW,4,154,13,426,61,53,441,12,590,132
3989,Piccadilly Circus,18,22,4,AW,4,156,12,702,168,53,442,12,592,132
4306,Piccadilly Circus,14,15,1,AW,4,137,12,690,171,53,432,12,570,126
2413,Bond Street,13,14,1,AW,4,23,17,262,92,28,168,54,471,120
3529,Covent Garden,18,20,2,AW,4,151,56,756,192,48,562,39,574,228
3443,Tottenham Court Road,17,19,2,AW,4,157,141,373,32,42,547,42,593,167
3217,Piccadilly Circus,18,20,2,AW,4,156,12,702,168,53,442,12,592,132
3747,Piccadilly Circus,14,15,1,AW,4,156,12,702,168,53,442,12,592,132
3990,Piccadilly Circus,13,14,1,AW,4,154,13,426,61,53,441,12,590,132
4063,Piccadilly Circus,18,20,2,AW,4,156,12,702,168,53,442,12,592,132
3234,Covent Garden,18,20,2,AW,4,169,67,355,43,48,601,39,578,232
4245,Piccadilly Circus,18,22,4,AW,4,152,13,300,37,53,441,12,558,131
1617,Willesden Green,11,12,1,AW,4,1,1,41,9,3,2,11,6,13
1650,Leicester Square,17,20,3,AW,4,104,7,629,279,48,54,29,79,198
1464,Hackney Central,11,12,1,AW,4,10,1,66,37,7,5,21,22,40
1474,Mile End,11,12,1,AW,4,10,14,65,14,15,7,23,54,42
1370,Highbury and Islington,13,15,2,AW,4,6,1,60,20,9,3,15,21,34
1045,Bond Street,17,20,3,AW,4,19,17,214,94,24,44,53,112,120
1370,Highbury and Islington,19,21,2,AW,4,6,1,60,20,9,3,15,21,34
1275,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1295,Oxford Circus,17,19,2,AW,4,24,24,463,142,22,106,37,293,153
1153,Piccadilly Circus,18,20,2,AW,4,79,2,578,239,46,50,12,101,126
1267,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1278,Oxford Circus,12,14,2,AW,4,157,41,400,41,25,798,38,922,157
1287,Oxford Circus,16,18,2,AW,4,25,24,494,138,23,108,38,714,155
1293,Oxford Circus,16,18,2,AW,4,25,24,494,138,23,108,38,714,155
1312,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1326,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1342,Oxford Circus,14,16,2,AW,4,157,40,572,135,25,800,38,924,157
1313,Oxford Circus,13,15,2,AW,4,158,40,591,135,25,800,38,924,157
1343,Oxford Circus,12,14,2,AW,4,157,41,400,41,25,798,38,922,157
1320,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1397,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1138,Piccadilly Circus,13,15,2,AW,4,156,12,702,168,53,442,12,592,132
1459,King's Cross,16,18,2,AW,4,16,16,136,38,24,16,31,80,127
1144,Piccadilly Circus,17,19,2,AW,4,87,2,625,186,46,66,12,209,126
1158,Bond Street,18,20,2,AW,4,19,17,218,120,24,44,53,113,120
1160,Bond Street,18,20,2,AW,4,19,17,218,120,24,44,53,113,120
1166,Oxford Circus,17,19,2,AW,4,24,24,463,142,22,106,37,293,153
1184,Oxford Circus,18,20,2,AW,4,24,24,410,181,22,46,37,142,153
1185,Highbury and Islington,19,21,2,AW,4,6,1,60,20,9,3,15,21,34
1189,Piccadilly Circus,17,19,2,AW,4,87,2,625,186,46,66,12,209,126
1178,South Kensington,16,18,2,AW,4,12,31,100,33,15,16,31,33,70
1622,Old Street,19,21,2,AW,4,20,8,106,69,23,8,65,33,80
1586,Shepherds Bush,17,19,2,AW,4,8,2,141,21,7,15,21,160,75
1588,Shepherds Bush,19,21,2,AW,4,8,1,127,21,7,7,21,115,75
